movieId,title,genres,genres_clean,tags_clean,title_tokens,year_token,soup
70451,Max Manus (2008),Action|Drama|War,action drama war,,max manus,yr2008,action drama war action drama war action drama war max manus yr2008
70492,Winds of the Wasteland (1936),Western,western,,winds wasteland,yr1936,western western western winds wasteland yr1936
70521,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi,drama fantasy romance scifi,,lost austen,yr2008,drama fantasy romance scifi drama fantasy romance scifi drama fantasy romance scifi lost austen yr2008
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi,action animation scifi,,evangelion you are not alone evangerion shin gekij ban jo,yr2007,action animation scifi action animation scifi action animation scifi evangelion you are not alone evangerion shin gekij ban jo yr2007
70545,"Deal, The (2008)",Comedy,comedy,,deal,yr2008,comedy comedy comedy deal yr2008
70565,"Goods: Live Hard, Sell Hard, The (2009)",Comedy,comedy,,goods live hard sell hard,yr2009,comedy comedy comedy goods live hard sell hard yr2009
70599,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi,drama romance scifi,,time traveler s wife,yr2009,drama romance scifi drama romance scifi drama romance scifi time traveler s wife yr2009
70637,I Can't Think Straight (2007),Drama|Romance,drama romance,,can t think straight,yr2007,drama romance drama romance drama romance can t think straight yr2007
70641,Miss March (2009),Comedy,comedy,,miss march,yr2009,comedy comedy comedy miss march yr2009
70663,"I Love You, Beth Cooper (2009)",Comedy|Romance,comedy romance,,love you beth cooper,yr2009,comedy romance comedy romance comedy romance love you beth cooper yr2009
70687,Paper Heart (2009),Comedy|Documentary|Drama|Romance,comedy documentary drama romance,,paper heart,yr2009,comedy documentary drama romance comedy documentary drama romance comedy documentary drama romance paper heart yr2009
70697,G-Force (2009),Action|Adventure|Children|Fantasy,action adventure children fantasy,,g force,yr2009,action adventure children fantasy action adventure children fantasy action adventure children fantasy g force yr2009
70703,Christopher Columbus: The Discovery (1992),Adventure,adventure,,christopher columbus discovery,yr1992,adventure adventure adventure christopher columbus discovery yr1992
70708,Tetro (2009),Drama|Mystery,drama mystery,,tetro,yr2009,drama mystery drama mystery drama mystery tetro yr2009
70728,Bronson (2009),Action|Comedy|Drama|Thriller,action comedy drama thriller,,bronson,yr2009,action comedy drama thriller action comedy drama thriller action comedy drama thriller bronson yr2009
70862,It Might Get Loud (2008),Documentary,documentary,,might get loud,yr2008,documentary documentary documentary might get loud yr2008
70932,My Life in Ruins (2009),Comedy,comedy,,my life ruins,yr2009,comedy comedy comedy my life ruins yr2009
70946,Troll 2 (1990),Fantasy|Horror,fantasy horror,,troll,yr1990,fantasy horror fantasy horror fantasy horror troll yr1990
70984,Taking Woodstock (2009),Comedy,comedy,,taking woodstock,yr2009,comedy comedy comedy taking woodstock yr2009
70990,If These Walls Could Talk (1996),Drama,drama,,if these walls could talk,yr1996,drama drama drama if these walls could talk yr1996
70994,Halloween II (2009),Horror|Thriller,horror thriller,,halloween,yr2009,horror thriller horror thriller horror thriller halloween yr2009
71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller,crime drama mystery romance thriller,,secret their eyes el secreto de sus ojos,yr2009,crime drama mystery romance thriller crime drama mystery romance thriller crime drama mystery romance thriller secret their eyes el secreto de sus ojos yr2009
71057,9 (2009),Adventure|Animation|Sci-Fi,adventure animation scifi,,,yr2009,adventure animation scifi adventure animation scifi adventure animation scifi  yr2009
71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi,comedy scifi,,frequently asked questions about time travel,yr2009,comedy scifi comedy scifi comedy scifi frequently asked questions about time travel yr2009
71108,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery,drama mystery,,white ribbon das wei e band,yr2009,drama mystery drama mystery drama mystery white ribbon das wei e band yr2009
71129,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi,action adventure animation fantasy scifi,,green lantern first flight,yr2009,action adventure animation fantasy scifi action adventure animation fantasy scifi action adventure animation fantasy scifi green lantern first flight yr2009
71131,"Most Hated Family in America, The (2007)",Documentary,documentary,,most hated family america,yr2007,documentary documentary documentary most hated family america yr2007
71135,Pandorum (2009),Horror|Sci-Fi|Thriller,horror scifi thriller,,pandorum,yr2009,horror scifi thriller horror scifi thriller horror scifi thriller pandorum yr2009
71147,Death of a Cyclist (Muerte de un ciclista) (1955),Drama,drama,,death cyclist muerte de un ciclista,yr1955,drama drama drama death cyclist muerte de un ciclista yr1955
71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,action comedy drama,,men who stare goats,yr2009,action comedy drama action comedy drama action comedy drama men who stare goats yr2009
71160,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy,action adventure fantasy,,hunt gollum,yr2009,action adventure fantasy action adventure fantasy action adventure fantasy hunt gollum yr2009
71205,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller,comedy horror scifi thriller,,jennifer s body,yr2009,comedy horror scifi thriller comedy horror scifi thriller comedy horror scifi thriller jennifer s body yr2009
71211,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller,comedy crime drama thriller,,informant,yr2009,comedy crime drama thriller comedy crime drama thriller comedy crime drama thriller informant yr2009
71248,Extract (2009),Comedy,comedy,,extract,yr2009,comedy comedy comedy extract yr2009
71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",Horror|Thriller,horror thriller,,final destination final destination final destination d,yr2009,horror thriller horror thriller horror thriller final destination final destination final destination d yr2009
71254,Gamer (2009),Action|Sci-Fi|Thriller,action scifi thriller,,gamer,yr2009,action scifi thriller action scifi thriller action scifi thriller gamer yr2009
71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX,animation children fantasy,,cloudy chance meatballs,yr2009,animation children fantasy animation children fantasy animation children fantasy cloudy chance meatballs yr2009
71268,Tyler Perry's I Can Do Bad All by Myself (2009),Comedy|Drama,comedy drama,,tyler perry s can do bad all myself,yr2009,comedy drama comedy drama comedy drama tyler perry s can do bad all myself yr2009
71282,"Food, Inc. (2008)",Documentary,documentary,,food inc,yr2008,documentary documentary documentary food inc yr2008
71302,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi,comedy scifi,,attack foot woman,yr1958,comedy scifi comedy scifi comedy scifi attack foot woman yr1958
71304,Thirst (Bakjwi) (2009),Drama|Horror,drama horror,,thirst bakjwi,yr2009,drama horror drama horror drama horror thirst bakjwi yr2009
71327,Bright Star (2009),Drama|Romance,drama romance,,bright star,yr2009,drama romance drama romance drama romance bright star yr2009
71341,Blood Creek (a.k.a. Town Creek) (2009),Horror,horror,,blood creek k town creek,yr2009,horror horror horror blood creek k town creek yr2009
71379,Paranormal Activity (2009),Horror|Thriller,horror thriller,,paranormal activity,yr2009,horror thriller horror thriller horror thriller paranormal activity yr2009
71429,World's Greatest Dad (2009),Comedy|Drama,comedy drama,,world s greatest dad,yr2009,comedy drama comedy drama comedy drama world s greatest dad yr2009
71438,Still Walking (Aruitemo aruitemo) (2008),Drama,drama,,still walking aruitemo aruitemo,yr2008,drama drama drama still walking aruitemo aruitemo yr2008
71453,"Blood of the Beasts (Sang des bêtes, Le) (1949)",Documentary|Drama,documentary drama,,blood beasts sang des b tes le,yr1949,documentary drama documentary drama documentary drama blood beasts sang des b tes le yr1949
71462,"Cove, The (2009)",Documentary,documentary,,cove,yr2009,documentary documentary documentary cove yr2009
71464,"Serious Man, A (2009)",Comedy|Drama,comedy drama,,serious man,yr2009,comedy drama comedy drama comedy drama serious man yr2009
71466,City Island (2009),Comedy|Drama,comedy drama,,city island,yr2009,comedy drama comedy drama comedy drama city island yr2009
71468,Ink (2009),Action|Fantasy|Sci-Fi,action fantasy scifi,,ink,yr2009,action fantasy scifi action fantasy scifi action fantasy scifi ink yr2009
71484,Metropia (2009),Animation|Sci-Fi,animation scifi,,metropia,yr2009,animation scifi animation scifi animation scifi metropia yr2009
71494,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,action animation comedy horror thriller,narrative pisstake,haunted world el superbeasto,yr2009,action animation comedy horror thriller action animation comedy horror thriller action animation comedy horror thriller haunted world el superbeasto yr2009 narrative pisstake
71500,Trick 'r Treat (2007),Comedy|Horror|Thriller,comedy horror thriller,,trick r treat,yr2007,comedy horror thriller comedy horror thriller comedy horror thriller trick r treat yr2007
71518,Whip It (2009),Comedy|Drama,comedy drama,,whip,yr2009,comedy drama comedy drama comedy drama whip yr2009
71520,"Invention of Lying, The (2009)",Comedy,comedy,,invention lying,yr2009,comedy comedy comedy invention lying yr2009
71530,Surrogates (2009),Action|Sci-Fi|Thriller,action scifi thriller,,surrogates,yr2009,action scifi thriller action scifi thriller action scifi thriller surrogates yr2009
71535,Zombieland (2009),Action|Comedy|Horror,action comedy horror,bill murray dark comedy emma stone funny jesse eisenberg woody harrelson,zombieland,yr2009,action comedy horror action comedy horror action comedy horror zombieland yr2009 bill murray dark comedy emma stone funny jesse eisenberg woody harrelson
71550,Assassination of a High School President (2008),Comedy|Drama|Mystery,comedy drama mystery,,assassination high school president,yr2008,comedy drama mystery comedy drama mystery comedy drama mystery assassination high school president yr2008
71579,"Education, An (2009)",Drama|Romance,drama romance,,education,yr2009,drama romance drama romance drama romance education yr2009
71619,Coco Before Chanel (Coco avant Chanel) (2009),Drama,drama,,coco before chanel coco avant chanel,yr2009,drama drama drama coco before chanel coco avant chanel yr2009
71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),Documentary,documentary,,burma vj reporting closed country burma vj reporter et lukket land,yr2008,documentary documentary documentary burma vj reporting closed country burma vj reporter et lukket land yr2008
71668,Couples Retreat (2009),Comedy|Romance,comedy romance,,couples retreat,yr2009,comedy romance comedy romance comedy romance couples retreat yr2009
71732,I Sell the Dead (2008),Comedy|Horror,comedy horror,,sell dead,yr2008,comedy horror comedy horror comedy horror sell dead yr2008
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,adventure children drama fantasy,,where wild things are,yr2009,adventure children drama fantasy adventure children drama fantasy adventure children drama fantasy where wild things are yr2009
71810,Legionnaire (1998),Action|Adventure|Drama|War,action adventure drama war,,legionnaire,yr1998,action adventure drama war action adventure drama war action adventure drama war legionnaire yr1998
71823,"New York, I Love You (2009)",Drama|Romance,drama romance,,new york love you,yr2009,drama romance drama romance drama romance new york love you yr2009
71838,Law Abiding Citizen (2009),Drama|Thriller,drama thriller,,law abiding citizen,yr2009,drama thriller drama thriller drama thriller law abiding citizen yr2009
71867,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama,drama,,misfortunates de helaasheid der dingen,yr2009,drama drama drama misfortunates de helaasheid der dingen yr2009
71899,Mary and Max (2009),Animation|Comedy|Drama,animation comedy drama,bittersweet black comedy character study dark comedy friendship loneliness mental illness philosophical poignant quirky sad sweet touching,mary max,yr2009,animation comedy drama animation comedy drama animation comedy drama mary max yr2009 bittersweet black comedy character study dark comedy friendship loneliness mental illness philosophical poignant quirky sad sweet touching
71902,Spread (2009),Drama|Romance,drama romance,,spread,yr2009,drama romance drama romance drama romance spread yr2009
